CustomerID,Gender,Age,TenureMonths,MonthlyCharges,TotalCharges,InternetService,ContractType,PaymentMethod,SupportTickets,LatePayments,Churn
CUST102981,Female,47,13,78.87,652.06,Fiber Optic,Month-to-Month,Electronic Check,4,2,No
CUST102982,Male,35,57,68.53,3714.07,DSL,Month-to-Month,Electronic Check,3,5,Yes
CUST102983,Male,41,37,109.14,4068.77,DSL,Month-to-Month,Credit Card,1,1,Yes
CUST102984,Female,26,48,64.39,2846.38,Fiber Optic,Month-to-Month,Bank Transfer,1,1,No
CUST102985,Female,48,71,81.82,5648.21,Fiber Optic,One Year,Electronic Check,4,2,No
CUST102986,Female,32,1,113.92,100.0,No Internet,Month-to-Month,Electronic Check,1,5,Yes
CUST102987,Male,21,60,72.62,4191.73,DSL,Month-to-Month,Bank Transfer,2,1,No
CUST102988,Male,57,12,81.43,1319.53,Fiber Optic,Month-to-Month,Bank Transfer,2,2,No
CUST102989,Female,26,21,72.11,1387.68,DSL,Month-to-Month,Credit Card,1,2,No
CUST102990,Female,62,11,112.12,1211.67,Fiber Optic,One Year,UPI,2,1,Yes
CUST102991,Female,26,44,67.27,3408.2,Fiber Optic,Month-to-Month,UPI,2,0,No
CUST102992,Female,43,58,113.5,6649.24,DSL,One Year,Credit Card,3,0,Yes
CUST102993,Female,21,44,71.89,3221.52,DSL,Month-to-Month,Credit Card,1,3,No
CUST102994,Female,34,34,49.22,1482.57,DSL,Two Year,Bank Transfer,2,3,No
CUST102995,Male,33,25,95.38,2429.83,Fiber Optic,Two Year,Credit Card,1,2,No
CUST102996,Male,32,4,65.86,609.83,No Internet,One Year,Credit Card,3,3,No
CUST102997,Male,52,64,93.62,5749.99,Fiber Optic,Two Year,Electronic Check,4,0,No
CUST102998,Female,22,16,20.0,282.86,No Internet,Month-to-Month,Credit Card,1,1,No
CUST102999,Female,22,10,75.16,516.78,Fiber Optic,Two Year,Credit Card,1,1,No
CUST103000,Female,37,66,61.21,4363.15,Fiber Optic,Two Year,Electronic Check,5,0,No
CUST103001,Female,32,35,43.1,1272.53,DSL,Two Year,Bank Transfer,5,2,No
CUST103002,Female,35,6,58.4,209.66,Fiber Optic,One Year,Bank Transfer,1,3,No
CUST103003,Female,64,19,57.79,866.12,DSL,One Year,Credit Card,2,1,No
CUST103004,Male,19,59,73.56,4063.54,DSL,Month-to-Month,Credit Card,2,2,No
CUST103005,Male,46,53,33.98,1819.37,Fiber Optic,Month-to-Month,UPI,4,0,No
CUST103006,Female,30,8,84.49,605.92,DSL,Month-to-Month,Electronic Check,2,0,No
CUST103007,Male,21,10,115.99,1230.09,Fiber Optic,Two Year,UPI,1,0,No
CUST103008,Female,59,67,83.43,5714.07,Fiber Optic,Month-to-Month,Credit Card,3,0,Yes
CUST103009,Male,62,38,99.27,3435.95,No Internet,One Year,UPI,1,1,No
CUST103010,Female,27,29,107.84,3187.74,No Internet,Month-to-Month,UPI,0,2,Yes
CUST103011,Female,48,15,112.09,1498.8,Fiber Optic,Month-to-Month,Bank Transfer,3,2,No
CUST103012,Male,58,23,131.1,3044.08,DSL,Two Year,Electronic Check,2,0,No
CUST103013,Male,25,46,60.02,2827.67,Fiber Optic,Two Year,Bank Transfer,2,0,No
CUST103014,Female,20,28,53.45,1444.82,DSL,One Year,Bank Transfer,4,1,No
CUST103015,Female,63,26,98.5,2824.32,No Internet,Month-to-Month,UPI,3,0,No
CUST103016,Male,26,10,96.25,675.93,Fiber Optic,Month-to-Month,Electronic Check,3,2,No
CUST103017,Male,47,47,98.27,4393.51,DSL,Month-to-Month,Credit Card,1,1,No
CUST103018,Female,28,4,131.68,575.51,Fiber Optic,Month-to-Month,Electronic Check,1,1,Yes
CUST103019,Male,52,55,75.34,4566.08,Fiber Optic,Month-to-Month,Bank Transfer,2,1,No
CUST103020,Female,54,66,87.78,5605.2,No Internet,Month-to-Month,UPI,1,0,No
CUST103021,Female,59,67,45.59,3041.48,DSL,Month-to-Month,Credit Card,3,0,No
CUST103022,Female,30,7,139.06,1211.61,Fiber Optic,One Year,Bank Transfer,1,1,Yes
CUST103023,Female,53,55,64.9,3752.72,DSL,Month-to-Month,UPI,3,1,No
CUST103024,Male,30,31,65.75,2161.25,Fiber Optic,Month-to-Month,Bank Transfer,1,1,Yes
CUST103025,Male,29,19,64.6,1083.52,Fiber Optic,Month-to-Month,UPI,2,3,No
CUST103026,Male,54,28,55.65,1553.12,No Internet,Two Year,Electronic Check,5,5,No
CUST103027,Male,27,28,53.12,1493.29,DSL,Month-to-Month,Bank Transfer,4,0,No
CUST103028,Male,26,19,59.29,1335.14,DSL,Month-to-Month,Electronic Check,4,0,No
CUST103029,Male,24,20,34.03,654.0,Fiber Optic,Month-to-Month,Electronic Check,1,2,Yes
CUST103030,Male,19,13,51.44,939.92,DSL,Two Year,UPI,3,1,No
CUST103031,Female,40,43,133.47,5728.28,No Internet,One Year,Credit Card,1,1,No
CUST103032,Male,56,11,97.07,1095.65,Fiber Optic,One Year,Electronic Check,5,2,No
CUST103033,Male,57,48,102.78,4907.82,Fiber Optic,Month-to-Month,Bank Transfer,1,1,Yes
CUST103034,Female,56,15,110.32,1619.31,DSL,One Year,Bank Transfer,1,4,Yes
CUST103035,Male,38,17,130.02,2196.12,Fiber Optic,One Year,UPI,2,1,Yes
CUST103036,Male,40,54,21.86,1187.32,Fiber Optic,One Year,Electronic Check,1,1,No
CUST103037,Female,46,50,38.1,1580.74,No Internet,Two Year,Credit Card,2,4,No
CUST103038,Male,31,28,50.89,1368.95,No Internet,Month-to-Month,Credit Card,3,3,Yes
CUST103039,Male,43,4,60.91,581.39,DSL,Month-to-Month,Bank Transfer,3,3,Yes
CUST103040,Male,22,22,65.98,1088.87,DSL,Two Year,UPI,3,0,No
CUST103041,Female,48,39,61.59,2353.04,No Internet,One Year,Electronic Check,3,3,No
CUST103042,Male,42,34,81.58,2661.46,DSL,Month-to-Month,Bank Transfer,3,4,Yes
CUST103043,Male,48,44,76.06,3411.99,Fiber Optic,Month-to-Month,UPI,3,2,No
CUST103044,Female,37,42,53.31,2341.06,Fiber Optic,Two Year,Credit Card,2,1,Yes
CUST103045,Male,61,40,20.0,829.17,Fiber Optic,Month-to-Month,Bank Transfer,1,0,No
CUST103046,Female,34,12,45.21,140.02,Fiber Optic,Month-to-Month,UPI,4,0,Yes
CUST103047,Female,62,2,58.52,100.0,Fiber Optic,Month-to-Month,Credit Card,2,2,No
CUST103048,Male,19,28,67.59,1359.69,Fiber Optic,Two Year,UPI,0,0,No
CUST103049,Female,42,67,41.11,2727.2,Fiber Optic,Two Year,Bank Transfer,2,2,No
CUST103050,Female,30,71,60.28,3951.16,Fiber Optic,Month-to-Month,Electronic Check,0,2,No
CUST103051,Male,56,10,41.07,100.0,DSL,One Year,UPI,3,2,No
CUST103052,Female,45,57,71.23,3876.16,Fiber Optic,Month-to-Month,Electronic Check,1,2,Yes
CUST103053,Female,59,37,42.81,1447.43,DSL,Month-to-Month,Bank Transfer,1,1,Yes
CUST103054,Male,23,64,49.53,3153.49,Fiber Optic,Two Year,Credit Card,0,1,No
CUST103055,Male,20,40,35.74,1431.06,DSL,Month-to-Month,UPI,1,1,No
CUST103056,Male,52,60,70.39,4235.52,No Internet,Month-to-Month,Credit Card,3,0,No
CUST103057,Female,35,48,49.01,2516.48,DSL,One Year,Electronic Check,5,3,No
CUST103058,Male,28,19,102.2,1883.17,DSL,Month-to-Month,Electronic Check,2,3,No
CUST103059,Female,37,33,87.18,3026.73,No Internet,Month-to-Month,Credit Card,1,2,No
CUST103060,Female,22,44,72.9,3137.61,Fiber Optic,One Year,Bank Transfer,1,3,Yes
CUST103061,Female,36,37,51.08,1810.33,No Internet,One Year,Electronic Check,1,2,No
CUST103062,Female,39,36,86.42,2996.85,DSL,Month-to-Month,Bank Transfer,2,1,No
CUST103063,Female,36,21,95.72,2002.85,DSL,Month-to-Month,Credit Card,5,1,No
CUST103064,Female,64,2,79.28,290.52,Fiber Optic,One Year,Bank Transfer,2,2,No
CUST103065,Female,33,31,123.11,3944.36,DSL,Two Year,Electronic Check,0,4,No
CUST103066,Male,41,30,88.79,2785.57,DSL,Month-to-Month,Credit Card,3,1,Yes
CUST103067,Male,58,44,102.41,4568.14,DSL,Two Year,Bank Transfer,2,3,Yes
CUST103068,Female,21,12,79.01,717.63,DSL,One Year,Bank Transfer,1,3,No
CUST103069,Female,32,51,95.27,5410.21,Fiber Optic,Two Year,UPI,4,1,No
CUST103070,Male,42,49,51.1,2237.22,Fiber Optic,Month-to-Month,Electronic Check,5,2,Yes
CUST103071,Female,61,24,61.25,1494.46,Fiber Optic,Month-to-Month,UPI,4,1,No
CUST103072,Male,52,24,85.48,2651.06,Fiber Optic,Month-to-Month,Bank Transfer,0,3,Yes
CUST103073,Male,31,60,85.26,5292.08,Fiber Optic,Month-to-Month,Electronic Check,4,0,No
CUST103074,Male,36,11,90.23,852.47,Fiber Optic,Two Year,Credit Card,1,1,No
CUST103075,Female,55,13,108.01,1647.8,Fiber Optic,Month-to-Month,Credit Card,1,2,Yes
CUST103076,Female,53,64,32.25,2103.02,Fiber Optic,One Year,Credit Card,3,2,Yes
CUST103077,Male,24,20,45.77,752.13,Fiber Optic,Month-to-Month,Bank Transfer,2,2,No
CUST103078,Male,47,71,81.89,5857.81,No Internet,One Year,Bank Transfer,1,0,No
CUST103079,Male,36,28,53.27,1419.01,DSL,Month-to-Month,Credit Card,5,3,Yes
CUST103080,Male,42,2,176.33,309.72,DSL,Month-to-Month,UPI,9,1,Yes
CUST103081,Male,33,43,90.47,3898.7,Fiber Optic,Month-to-Month,UPI,4,3,Yes
CUST103082,Female,64,8,72.65,721.12,DSL,One Year,Electronic Check,3,1,No
CUST103083,Male,57,13,59.54,954.35,DSL,Month-to-Month,Electronic Check,3,2,No
CUST103084,Female,25,35,60.6,1975.34,No Internet,Month-to-Month,Credit Card,2,2,No
CUST103085,Male,35,23,75.9,1817.73,DSL,Month-to-Month,Bank Transfer,2,1,No
CUST103086,Female,45,46,78.36,3551.03,DSL,Two Year,Bank Transfer,6,3,No
CUST103087,Female,33,15,61.3,1072.94,No Internet,One Year,Electronic Check,2,1,No
CUST103088,Female,36,2,66.81,100.0,Fiber Optic,One Year,Credit Card,3,1,No
CUST103089,Female,59,61,115.33,7030.98,Fiber Optic,One Year,Electronic Check,2,2,No
CUST103090,Female,34,64,116.54,7092.75,DSL,Month-to-Month,UPI,3,0,No
CUST103091,Female,62,52,82.56,4433.98,Fiber Optic,One Year,Credit Card,2,2,No
CUST103092,Male,30,36,34.76,1611.68,Fiber Optic,Month-to-Month,Credit Card,3,1,Yes
CUST103093,Female,24,67,91.16,6417.07,DSL,Month-to-Month,Credit Card,1,0,No
CUST103094,Male,44,69,121.63,8559.99,Fiber Optic,One Year,UPI,3,5,No
CUST103095,Female,27,67,116.09,7893.0,DSL,One Year,Credit Card,6,0,No
CUST103096,Female,51,47,97.03,4973.62,No Internet,Month-to-Month,Electronic Check,4,0,No
CUST103097,Male,53,2,117.67,124.0,Fiber Optic,Month-to-Month,UPI,1,2,Yes
CUST103098,Female,42,44,76.6,3319.74,Fiber Optic,One Year,Bank Transfer,5,2,No
CUST103099,Male,23,64,93.84,6288.29,Fiber Optic,One Year,Electronic Check,3,1,Yes
CUST103100,Male,41,28,54.58,1500.38,Fiber Optic,Month-to-Month,Electronic Check,3,1,No
CUST103101,Male,35,54,83.77,4338.54,Fiber Optic,Month-to-Month,Electronic Check,3,0,No
CUST103102,Male,40,67,114.89,7393.59,Fiber Optic,Two Year,UPI,4,4,Yes
CUST103103,Female,23,36,57.32,1895.6,Fiber Optic,One Year,Electronic Check,0,4,No
CUST103104,Female,46,63,49.16,3448.71,Fiber Optic,Two Year,UPI,0,2,No
CUST103105,Male,42,25,77.92,1927.33,DSL,Month-to-Month,Credit Card,2,1,No
CUST103106,Female,34,48,68.2,3121.51,No Internet,Month-to-Month,Bank Transfer,3,4,Yes
CUST103107,Female,63,39,94.47,3666.64,DSL,Month-to-Month,Credit Card,1,1,Yes
CUST103108,Male,41,47,61.4,2950.85,DSL,One Year,Electronic Check,2,3,No
CUST103109,Female,28,21,126.55,2285.83,Fiber Optic,Month-to-Month,UPI,1,0,Yes
CUST103110,Male,43,30,36.31,911.18,DSL,Month-to-Month,UPI,4,1,No
CUST103111,Male,51,31,112.61,3193.38,Fiber Optic,Month-to-Month,Credit Card,1,0,Yes
CUST103112,Female,45,26,52.05,1645.94,Fiber Optic,One Year,Electronic Check,4,1,No
CUST103113,Female,20,22,21.12,441.05,DSL,Month-to-Month,Bank Transfer,2,1,No
CUST103114,Female,28,21,82.14,1689.9,Fiber Optic,One Year,UPI,5,2,No
CUST103115,Male,55,1,67.36,100.0,Fiber Optic,Two Year,UPI,3,0,No
CUST103116,Male,31,37,41.71,1319.29,No Internet,One Year,Electronic Check,4,2,No
CUST103117,Female,43,46,24.56,1233.37,No Internet,Month-to-Month,UPI,2,1,No
CUST103118,Female,38,9,74.75,1039.8,Fiber Optic,Two Year,Electronic Check,2,1,Yes
CUST103119,Female,56,17,104.28,1649.23,Fiber Optic,Month-to-Month,Electronic Check,4,1,No
CUST103120,Female,47,47,92.55,4527.5,DSL,Month-to-Month,Bank Transfer,1,0,No
CUST103121,Male,25,59,76.7,4502.96,DSL,Two Year,Electronic Check,1,0,No
CUST103122,Female,37,54,89.37,4673.27,Fiber Optic,Month-to-Month,Credit Card,1,1,Yes
CUST103123,Male,49,12,74.18,1071.25,DSL,Month-to-Month,Bank Transfer,0,1,No
CUST103124,Male,39,64,32.11,1730.83,No Internet,Month-to-Month,Electronic Check,7,5,Yes
CUST103125,Female,24,6,32.37,100.0,Fiber Optic,Month-to-Month,Electronic Check,0,1,Yes
CUST103126,Female,26,53,68.9,4005.23,No Internet,One Year,Bank Transfer,1,1,No
CUST103127,Female,62,16,70.18,1042.24,No Internet,Month-to-Month,UPI,3,3,No
CUST103128,Male,18,5,100.53,740.96,Fiber Optic,One Year,Bank Transfer,4,2,No
CUST103129,Female,46,46,97.72,4471.6,DSL,One Year,UPI,2,2,No
CUST103130,Female,25,14,93.15,796.6,Fiber Optic,Month-to-Month,Bank Transfer,2,2,Yes
CUST103131,Male,21,44,66.59,3065.99,DSL,Month-to-Month,Bank Transfer,4,1,Yes
CUST103132,Female,52,63,33.58,2189.13,DSL,Month-to-Month,Credit Card,1,2,No
CUST103133,Male,20,52,87.36,4393.22,Fiber Optic,Two Year,Bank Transfer,3,0,No
CUST103134,Female,62,26,90.76,2578.99,DSL,One Year,Credit Card,0,2,Yes
CUST103135,Male,57,53,20.0,1247.05,DSL,Two Year,Electronic Check,1,0,No
CUST103136,Female,24,29,49.97,1298.13,Fiber Optic,Month-to-Month,UPI,6,3,Yes
CUST103137,Female,44,19,54.27,1247.67,Fiber Optic,Month-to-Month,UPI,1,0,Yes
CUST103138,Male,18,47,78.55,3735.85,Fiber Optic,Month-to-Month,Credit Card,1,1,Yes
CUST103139,Male,44,8,50.9,421.0,DSL,Month-to-Month,UPI,4,3,No
CUST103140,Female,33,23,73.86,1551.34,No Internet,Month-to-Month,UPI,5,4,Yes
CUST103141,Male,55,35,68.68,2220.6,DSL,Two Year,Bank Transfer,1,2,No
CUST103142,Male,24,53,70.23,4005.99,Fiber Optic,Month-to-Month,Credit Card,2,3,No
CUST103143,Male,61,58,53.51,3180.24,DSL,Two Year,UPI,3,2,No
CUST103144,Male,40,5,55.83,468.01,Fiber Optic,Month-to-Month,Electronic Check,3,0,No
CUST103145,Female,58,16,42.59,585.51,Fiber Optic,Two Year,Credit Card,6,1,No
CUST103146,Female,28,17,86.4,1569.59,Fiber Optic,Month-to-Month,Bank Transfer,4,1,Yes
CUST103147,Male,59,32,92.13,2878.44,Fiber Optic,Two Year,Electronic Check,1,3,No
CUST103148,Male,50,52,51.88,2831.13,DSL,Month-to-Month,UPI,7,0,No
CUST103149,Male,53,20,120.62,2131.83,No Internet,Two Year,UPI,3,1,No
CUST103150,Male,54,66,65.56,4049.9,DSL,Month-to-Month,Credit Card,3,3,No
CUST103151,Female,58,1,120.91,100.0,DSL,Month-to-Month,UPI,1,1,Yes
CUST103152,Female,34,58,55.74,3230.49,Fiber Optic,Month-to-Month,Credit Card,4,4,No
CUST103153,Male,52,44,20.0,436.21,No Internet,Month-to-Month,UPI,3,3,Yes
CUST103154,Male,22,6,87.07,614.57,DSL,One Year,Electronic Check,0,2,No
CUST103155,Male,49,50,82.46,4245.62,No Internet,Two Year,Bank Transfer,2,3,No
CUST103156,Female,20,20,76.03,1171.15,Fiber Optic,One Year,Electronic Check,6,1,No
CUST103157,Male,64,14,55.73,698.95,DSL,One Year,Bank Transfer,1,1,No
CUST103158,Female,52,5,73.96,741.14,DSL,Month-to-Month,Credit Card,6,1,Yes
CUST103159,Male,31,41,59.66,2358.23,Fiber Optic,One Year,UPI,0,3,No
CUST103160,Female,48,40,65.93,2435.66,DSL,Month-to-Month,Electronic Check,2,1,Yes
CUST103161,Male,48,34,100.25,3333.41,No Internet,Two Year,UPI,1,0,Yes
CUST103162,Female,34,45,80.53,3858.23,Fiber Optic,Month-to-Month,Credit Card,2,2,No
CUST103163,Male,41,71,93.3,6394.51,Fiber Optic,One Year,Bank Transfer,3,2,No
CUST103164,Male,40,71,68.04,4941.32,DSL,Month-to-Month,Electronic Check,4,2,No
CUST103165,Male,35,27,64.74,1832.62,Fiber Optic,Month-to-Month,Bank Transfer,2,1,No
CUST103166,Female,31,44,40.4,1775.47,DSL,Month-to-Month,Bank Transfer,1,1,No
CUST103167,Male,32,33,63.9,2033.18,DSL,Month-to-Month,Credit Card,4,3,No
CUST103168,Female,32,33,20.0,845.47,Fiber Optic,Month-to-Month,Bank Transfer,4,1,Yes
CUST103169,Female,23,44,57.29,2292.83,DSL,Month-to-Month,Credit Card,8,3,No
CUST103170,Male,44,20,72.54,1531.52,DSL,Two Year,Bank Transfer,6,1,No
CUST103171,Male,32,36,91.91,2998.62,No Internet,Month-to-Month,Bank Transfer,3,1,No
CUST103172,Male,53,7,66.94,661.52,DSL,Two Year,Electronic Check,2,1,No
CUST103173,Female,25,32,85.43,2885.19,No Internet,Month-to-Month,Credit Card,1,1,No
CUST103174,Male,32,67,20.0,1256.59,Fiber Optic,Month-to-Month,UPI,0,1,No
CUST103175,Female,20,39,73.29,2811.66,Fiber Optic,One Year,UPI,2,1,No
CUST103176,Female,64,24,24.61,686.21,Fiber Optic,Month-to-Month,UPI,2,0,No
CUST103177,Male,30,70,38.75,2441.32,Fiber Optic,Month-to-Month,Electronic Check,2,0,Yes
CUST103178,Male,58,54,69.39,3687.42,No Internet,One Year,Electronic Check,3,0,No
CUST103179,Male,51,38,113.29,4304.6,Fiber Optic,Month-to-Month,Bank Transfer,4,0,No
CUST103180,Male,41,32,86.14,2415.21,DSL,One Year,Bank Transfer,1,1,No
CUST103181,Male,57,45,75.55,3579.29,Fiber Optic,Month-to-Month,UPI,4,1,Yes
CUST103182,Male,49,61,74.41,4955.06,Fiber Optic,Month-to-Month,Bank Transfer,0,1,No
CUST103183,Female,49,70,53.59,4232.26,No Internet,Two Year,Bank Transfer,3,3,No
CUST103184,Female,47,53,58.68,2719.74,Fiber Optic,One Year,Electronic Check,2,2,No
CUST103185,Female,30,51,87.82,4710.91,DSL,Month-to-Month,UPI,3,2,No
CUST103186,Male,18,56,33.44,1746.43,Fiber Optic,Two Year,Credit Card,7,1,No
CUST103187,Female,51,27,92.79,2483.18,No Internet,Two Year,UPI,3,1,No
CUST103188,Female,32,38,63.34,2210.52,DSL,Month-to-Month,Electronic Check,3,1,No
CUST103189,Female,61,62,99.77,6307.2,DSL,Month-to-Month,UPI,5,2,No
CUST103190,Female,31,18,103.83,1368.42,Fiber Optic,Two Year,Credit Card,2,2,No
CUST103191,Female,46,64,24.81,1347.89,Fiber Optic,Month-to-Month,Bank Transfer,2,0,No
CUST103192,Male,51,30,57.55,1274.77,No Internet,Month-to-Month,UPI,0,1,Yes
CUST103193,Male,35,49,49.33,2301.53,No Internet,Month-to-Month,Electronic Check,7,4,Yes
CUST103194,Female,24,41,20.62,782.76,Fiber Optic,One Year,Electronic Check,4,1,No
CUST103195,Female,46,13,44.02,257.51,Fiber Optic,Two Year,UPI,2,3,No
CUST103196,Female,48,34,148.24,5144.46,Fiber Optic,One Year,Bank Transfer,3,1,No
CUST103197,Male,42,25,93.29,2418.91,Fiber Optic,Two Year,Bank Transfer,6,2,Yes
CUST103198,Male,55,66,132.52,8919.49,DSL,Month-to-Month,Electronic Check,2,2,Yes
CUST103199,Female,31,18,99.87,2078.92,Fiber Optic,Month-to-Month,Electronic Check,4,1,No
CUST103200,Male,25,5,52.74,210.47,Fiber Optic,One Year,Credit Card,2,0,No
CUST103201,Male,44,19,63.55,1251.97,DSL,Two Year,Bank Transfer,1,3,No
CUST103202,Female,19,42,92.65,3686.75,Fiber Optic,Month-to-Month,UPI,2,1,Yes
CUST103203,Male,34,18,88.13,1599.8,DSL,Month-to-Month,Electronic Check,0,3,Yes
CUST103204,Male,54,32,57.68,1868.33,No Internet,Month-to-Month,Electronic Check,1,0,No
CUST103205,Female,31,21,29.7,928.74,Fiber Optic,Month-to-Month,Electronic Check,2,3,Yes
CUST103206,Male,42,10,173.63,1843.52,DSL,Month-to-Month,Electronic Check,2,3,No
CUST103207,Male,47,37,70.77,2729.64,Fiber Optic,Month-to-Month,Bank Transfer,3,1,No
CUST103208,Female,46,49,65.23,3135.83,Fiber Optic,Two Year,Electronic Check,2,0,No
CUST103209,Male,37,13,78.4,365.91,Fiber Optic,Month-to-Month,Bank Transfer,2,2,No
CUST103210,Male,38,55,67.72,3729.35,Fiber Optic,One Year,Credit Card,1,2,No
CUST103211,Female,39,17,78.68,1242.22,Fiber Optic,Month-to-Month,Credit Card,3,3,No
CUST103212,Female,52,9,113.61,800.15,Fiber Optic,Month-to-Month,UPI,3,1,Yes
CUST103213,Female,54,44,71.26,3283.58,No Internet,One Year,Electronic Check,1,0,No
CUST103214,Male,33,46,40.12,2042.97,DSL,Two Year,UPI,2,0,No
CUST103215,Female,60,8,70.15,359.86,No Internet,Month-to-Month,Bank Transfer,1,0,Yes
CUST103216,Male,34,37,61.07,2267.19,DSL,Two Year,UPI,2,3,Yes
CUST103217,Female,33,19,117.72,2215.12,Fiber Optic,Two Year,UPI,3,0,No
CUST103218,Male,19,63,110.13,7165.4,Fiber Optic,Month-to-Month,Electronic Check,3,2,Yes
CUST103219,Female,21,46,78.23,3686.05,Fiber Optic,Month-to-Month,Bank Transfer,1,3,Yes
CUST103220,Female,38,71,36.64,2743.99,Fiber Optic,One Year,Bank Transfer,4,0,No
CUST103221,Female,56,26,38.22,919.94,DSL,Month-to-Month,Electronic Check,1,2,No
CUST103222,Female,51,46,75.45,3553.35,DSL,Month-to-Month,Bank Transfer,2,2,No
CUST103223,Male,47,46,85.09,4088.59,Fiber Optic,Month-to-Month,Credit Card,2,1,Yes
CUST103224,Female,23,14,63.76,1355.8,Fiber Optic,Month-to-Month,Electronic Check,3,1,Yes
CUST103225,Female,34,63,60.59,3708.95,Fiber Optic,Two Year,Electronic Check,2,1,Yes
CUST103226,Male,56,3,57.22,100.0,Fiber Optic,Month-to-Month,Electronic Check,2,0,Yes
CUST103227,Female,42,28,74.3,1932.65,Fiber Optic,Month-to-Month,Credit Card,0,3,No
CUST103228,Male,22,29,20.0,490.57,DSL,Month-to-Month,Bank Transfer,1,1,Yes
CUST103229,Female,22,18,41.96,1031.69,Fiber Optic,One Year,Credit Card,2,1,Yes
CUST103230,Female,37,35,56.19,1800.87,DSL,One Year,Credit Card,3,1,No
CUST103231,Female,33,47,111.23,5305.75,Fiber Optic,Two Year,Credit Card,0,0,No
CUST103232,Male,58,5,50.59,452.52,Fiber Optic,One Year,UPI,0,2,Yes
CUST103233,Female,54,59,80.41,4984.01,DSL,One Year,Bank Transfer,2,1,No
CUST103234,Female,57,59,81.8,5117.08,DSL,Month-to-Month,Bank Transfer,2,2,No
CUST103235,Female,26,47,113.94,5449.3,Fiber Optic,Month-to-Month,Electronic Check,4,0,No
CUST103236,Male,22,13,112.88,1542.03,No Internet,One Year,Electronic Check,1,0,No
CUST103237,Male,59,33,73.27,2304.25,Fiber Optic,Two Year,UPI,1,4,No
CUST103238,Female,19,62,60.74,3372.03,Fiber Optic,Two Year,Credit Card,2,3,No
CUST103239,Male,26,16,55.09,762.34,DSL,One Year,Electronic Check,1,2,Yes
CUST103240,Female,60,44,67.77,3013.71,DSL,Month-to-Month,Bank Transfer,3,1,Yes
CUST103241,Female,53,58,61.98,3797.56,Fiber Optic,Month-to-Month,Electronic Check,2,1,Yes
CUST103242,Female,39,6,91.61,849.93,Fiber Optic,Month-to-Month,Credit Card,4,1,Yes
CUST103243,Female,39,15,87.61,1315.45,No Internet,Month-to-Month,UPI,1,3,No
CUST103244,Female,39,4,92.75,595.88,Fiber Optic,Month-to-Month,Credit Card,3,1,Yes
CUST103245,Female,51,56,112.78,6349.17,Fiber Optic,Month-to-Month,Electronic Check,2,1,Yes
CUST103246,Female,46,64,130.89,8418.57,DSL,Month-to-Month,UPI,1,2,No
CUST103247,Male,55,68,78.74,5294.48,No Internet,One Year,UPI,3,2,No
CUST103248,Male,63,34,107.98,3576.21,Fiber Optic,Month-to-Month,Credit Card,2,0,No
CUST103249,Male,50,56,64.45,3492.84,DSL,One Year,Electronic Check,7,2,No
CUST103250,Male,35,32,110.55,3427.54,DSL,Month-to-Month,Credit Card,2,2,Yes
CUST103251,Male,24,9,106.85,826.78,Fiber Optic,Month-to-Month,Electronic Check,1,1,Yes
CUST103252,Male,18,63,105.25,6800.78,DSL,Two Year,Electronic Check,2,2,No
CUST103253,Male,50,33,77.82,2821.83,No Internet,Month-to-Month,Bank Transfer,1,1,No
CUST103254,Female,18,21,54.95,1002.12,Fiber Optic,Two Year,UPI,2,1,No
CUST103255,Female,41,55,33.16,1645.29,Fiber Optic,Month-to-Month,Electronic Check,3,3,Yes
CUST103256,Female,21,57,73.8,4169.33,No Internet,Month-to-Month,Credit Card,2,2,No
CUST103257,Female,21,2,120.99,100.0,DSL,Month-to-Month,Credit Card,6,1,Yes
CUST103258,Male,35,13,65.7,650.6,Fiber Optic,Month-to-Month,Bank Transfer,2,4,Yes
CUST103259,Male,44,4,98.55,324.44,DSL,Month-to-Month,Bank Transfer,2,3,Yes
CUST103260,Female,60,50,100.32,5064.71,DSL,One Year,Bank Transfer,1,0,No
CUST103261,Female,49,48,66.49,3237.75,DSL,Month-to-Month,UPI,1,0,No
CUST103262,Male,50,30,114.49,3372.01,No Internet,One Year,Bank Transfer,1,2,No
CUST103263,Female,45,29,20.0,475.1,Fiber Optic,Month-to-Month,UPI,2,3,No
CUST103264,Female,59,8,38.32,428.32,Fiber Optic,Month-to-Month,Bank Transfer,4,5,Yes
CUST103265,Female,58,12,47.53,648.06,DSL,Two Year,UPI,4,2,No
CUST103266,Female,53,41,50.41,2101.26,Fiber Optic,Two Year,Electronic Check,2,0,No
CUST103267,Male,23,26,85.09,2099.47,DSL,Month-to-Month,Bank Transfer,3,1,Yes
CUST103268,Female,33,50,83.7,4451.62,Fiber Optic,Month-to-Month,UPI,1,0,Yes
